customer_id,arrival_time,day_type,service_time_seconds,withdrawal_amount_usd
930,2025-01-01 13:51:18.093628,Payday,69.64,593.21
931,2025-01-01 13:51:34.575135,Payday,60.82,168.95
932,2025-01-01 13:51:56.595992,Payday,98.06,164.26
933,2025-01-01 13:52:51.061664,Normal,36.74,46.26
934,2025-01-01 13:53:09.783650,Normal,37.59,75.79
935,2025-01-01 13:53:10.035616,Normal,56.62,45.82
936,2025-01-01 13:53:54.057902,Normal,49.98,27.11
937,2025-01-01 13:54:27.423191,Normal,45.69,35.59
938,2025-01-01 13:54:32.691251,Payday,105.82,98.94
939,2025-01-01 13:54:44.567193,Payday,47.12,127.36
940,2025-01-01 13:55:11.092289,Payday,49.05,61.52
941,2025-01-01 13:55:16.582990,Normal,47.62,65.68
942,2025-01-01 13:55:30.505377,Payday,66.23,809.6
943,2025-01-01 13:55:37.853242,Payday,87.23,171.57
944,2025-01-01 13:55:42.522896,Normal,48.73,48.15
945,2025-01-01 13:55:45.989935,Payday,107.59,71.66
946,2025-01-01 13:56:14.443422,Payday,65.26,31.3
947,2025-01-01 13:56:19.518550,Payday,91.52,132.87
948,2025-01-01 13:56:20.328306,Normal,30.39,37.39
949,2025-01-01 13:57:13.839926,Normal,52.16,51.97
950,2025-01-01 13:58:08.429735,Payday,92.69,167.55
951,2025-01-01 13:58:52.315367,Normal,52.41,64.25
952,2025-01-01 13:58:58.552761,Normal,54.11,31.01
953,2025-01-01 13:59:15.540069,Normal,62.22,43.35
954,2025-01-01 13:59:35.070475,Payday,69.29,171.99
955,2025-01-01 13:59:54.612682,Payday,52.7,101.58
956,2025-01-01 14:00:25.168647,Payday,57.99,178.18
957,2025-01-01 14:00:26.359294,Payday,103.68,84.53
958,2025-01-01 14:00:48.448191,Normal,58.98,63.41
959,2025-01-01 14:01:37.239273,Payday,57.54,83.19
960,2025-01-01 14:01:40.585840,Payday,97.05,127.11
961,2025-01-01 14:01:58.609824,Payday,96.37,944.57
962,2025-01-01 14:02:01.578819,Payday,73.23,175.12
963,2025-01-01 14:02:47.640485,Payday,100.44,121.29
964,2025-01-01 14:02:54.655949,Payday,117.32,110.19
965,2025-01-01 14:03:31.412488,Payday,44.63,121.85
966,2025-01-01 14:04:22.229997,Payday,35.43,145.56
967,2025-01-01 14:04:26.431105,Payday,60.83,972.09
968,2025-01-01 14:04:50.388835,Normal,35.26,48.05
969,2025-01-01 14:04:54.024848,Payday,29.17,75.66
970,2025-01-01 14:05:44.982171,Payday,93.68,137.34
971,2025-01-01 14:05:59.896619,Payday,90.9,200.26
972,2025-01-01 14:06:38.447982,Payday,42.38,886.4
973,2025-01-01 14:06:42.869308,Normal,57.86,90.4
974,2025-01-01 14:07:06.978874,Payday,40.16,101.79
975,2025-01-01 14:07:45.062649,Payday,75.87,168.91
976,2025-01-01 14:08:08.628977,Payday,60.74,129.05
977,2025-01-01 14:08:45.574916,Normal,27.35,52.82
978,2025-01-01 14:10:01.867588,Payday,64.02,96.22
979,2025-01-01 14:10:27.576717,Payday,67.38,111.71
980,2025-01-01 14:10:40.305742,Payday,69.36,94.77
981,2025-01-01 14:10:44.661155,Normal,58.42,60.99
982,2025-01-01 14:10:53.920098,Payday,57.71,638.45
983,2025-01-01 14:11:02.126481,Payday,48.69,114.01
984,2025-01-01 14:11:38.831755,Payday,87.19,176.76
985,2025-01-01 14:11:45.593588,Normal,51.7,46.79
986,2025-01-01 14:12:16.069015,Normal,49.85,29.56
987,2025-01-01 14:12:21.998992,Normal,40.23,86.4
988,2025-01-01 14:13:16.486781,Normal,51.28,76.62
989,2025-01-01 14:13:17.303789,Payday,85.49,59.58
990,2025-01-01 14:14:36.574447,Payday,86.0,517.37
991,2025-01-01 14:14:43.347943,Normal,35.31,47.02
992,2025-01-01 14:14:44.164345,Payday,54.53,108.57
993,2025-01-01 14:16:04.914498,Payday,108.85,109.61
994,2025-01-01 14:16:13.526330,Payday,59.57,99.88
995,2025-01-01 14:16:17.110650,Payday,79.96,77.19
996,2025-01-01 14:16:27.240349,Payday,67.03,75.32
997,2025-01-01 14:16:31.620335,Payday,54.04,156.71
998,2025-01-01 14:18:34.410172,Payday,55.63,129.93
999,2025-01-01 14:18:35.983449,Payday,90.05,96.48
1000,2025-01-01 14:19:00.078190,Payday,93.88,127.81
1001,2025-01-01 14:19:26.109216,Payday,81.51,167.17
1002,2025-01-01 14:20:12.268287,Normal,32.82,34.78
1003,2025-01-01 14:20:44.244079,Payday,72.33,88.93
1004,2025-01-01 14:22:24.350350,Normal,22.37,42.12
1005,2025-01-01 14:22:26.110343,Normal,30.77,10.0
1006,2025-01-01 14:22:43.993965,Payday,60.15,111.01
1007,2025-01-01 14:22:51.730080,Normal,58.55,63.63
1008,2025-01-01 14:23:03.030965,Normal,59.69,52.74
1009,2025-01-01 14:23:13.673215,Payday,96.5,178.22
1010,2025-01-01 14:23:33.336628,Payday,118.42,177.77
1011,2025-01-01 14:24:09.118401,Normal,30.79,40.01
1012,2025-01-01 14:24:31.127217,Payday,51.46,182.49
1013,2025-01-01 14:24:49.720609,Normal,10.0,20.62
1014,2025-01-01 14:25:02.536016,Payday,79.42,118.29
1015,2025-01-01 14:25:03.175096,Normal,41.72,71.09
1016,2025-01-01 14:27:12.258521,Normal,30.2,63.21
1017,2025-01-01 14:27:26.223252,Normal,34.29,58.04
1018,2025-01-01 14:28:19.885490,Payday,98.7,155.93
1019,2025-01-01 14:28:24.781425,Normal,49.56,46.18
1020,2025-01-01 14:28:42.769766,Payday,101.5,81.11
1021,2025-01-01 14:28:50.188596,Normal,40.8,30.08
1022,2025-01-01 14:29:19.214355,Payday,51.28,107.01
1023,2025-01-01 14:29:40.654864,Payday,80.24,157.34
1024,2025-01-01 14:29:40.841284,Payday,67.77,127.15
1025,2025-01-01 14:29:48.521269,Payday,90.28,104.38
1026,2025-01-01 14:29:58.988879,Normal,40.67,60.78
1027,2025-01-01 14:30:20.002181,Payday,40.48,106.16
1028,2025-01-01 14:30:29.905826,Payday,91.99,139.35
1029,2025-01-01 14:30:40.629227,Normal,43.3,26.32
1030,2025-01-01 14:30:43.583307,Normal,54.95,49.45
1031,2025-01-01 14:31:15.097683,Payday,73.37,140.26
1032,2025-01-01 14:31:22.447879,Payday,97.24,145.68
1033,2025-01-01 14:31:32.896962,Normal,68.27,21.98
1034,2025-01-01 14:31:42.863495,Payday,41.77,154.41
1035,2025-01-01 14:31:51.737319,Payday,75.19,132.12
1036,2025-01-01 14:32:16.915443,Normal,59.06,42.69
1037,2025-01-01 14:32:46.793240,Payday,73.41,128.58
1038,2025-01-01 14:33:42.859621,Normal,26.36,43.97
1039,2025-01-01 14:34:16.207398,Payday,89.17,151.03
1040,2025-01-01 14:34:21.545355,Normal,47.99,32.13
1041,2025-01-01 14:34:27.261872,Normal,59.65,40.26
1042,2025-01-01 14:34:31.310087,Payday,62.1,90.82
1043,2025-01-01 14:34:37.343366,Payday,59.29,197.96
1044,2025-01-01 14:35:08.943204,Normal,48.9,41.08
1045,2025-01-01 14:35:42.882828,Normal,53.91,52.28
1046,2025-01-01 14:35:57.633937,Normal,51.06,53.92
1047,2025-01-01 14:35:59.838938,Payday,79.39,121.41
1048,2025-01-01 14:36:25.994990,Normal,30.93,72.94
1049,2025-01-01 14:36:42.002902,Payday,70.06,74.81
1050,2025-01-01 14:36:57.420792,Payday,93.14,731.42
1051,2025-01-01 14:38:04.132958,Normal,56.9,70.77
1052,2025-01-01 14:38:08.972475,Payday,88.81,138.39
1053,2025-01-01 14:39:50.585612,Payday,89.69,176.9
1054,2025-01-01 14:39:53.222728,Payday,76.07,145.12
1055,2025-01-01 14:39:54.971484,Payday,57.77,123.9
1056,2025-01-01 14:40:29.285390,Payday,49.21,170.15
1057,2025-01-01 14:42:22.057192,Normal,25.21,50.2
1058,2025-01-01 14:42:39.684199,Payday,70.79,94.44
1059,2025-01-01 14:42:54.590809,Normal,54.9,66.32
1060,2025-01-01 14:43:38.571795,Payday,62.16,107.91
1061,2025-01-01 14:44:05.005662,Normal,51.79,63.98
1062,2025-01-01 14:44:05.212714,Normal,52.63,27.65
1063,2025-01-01 14:44:47.027889,Normal,47.75,84.25
1064,2025-01-01 14:45:07.394544,Normal,54.36,17.5
1065,2025-01-01 14:45:25.428800,Normal,55.23,75.03
1066,2025-01-01 14:46:22.539417,Payday,44.8,106.97
1067,2025-01-01 14:46:37.878477,Payday,77.27,734.14
1068,2025-01-01 14:46:58.978684,Payday,51.75,113.53
1069,2025-01-01 14:47:59.434822,Payday,98.42,124.3
1070,2025-01-01 14:48:07.312178,Payday,63.14,119.06
1071,2025-01-01 14:48:12.550308,Normal,28.0,63.06
1072,2025-01-01 14:48:13.827010,Payday,62.46,168.3
1073,2025-01-01 14:48:38.863170,Normal,58.84,39.63
1074,2025-01-01 14:48:45.899142,Normal,44.18,32.97
1075,2025-01-01 14:49:44.651491,Payday,86.07,136.81
1076,2025-01-01 14:50:33.101504,Normal,35.49,10.0
1077,2025-01-01 14:51:23.066274,Payday,58.61,133.45
1078,2025-01-01 14:52:49.936960,Payday,98.52,165.39
1079,2025-01-01 14:53:39.747761,Payday,83.6,140.34
1080,2025-01-01 14:53:48.952687,Payday,77.37,75.36
1081,2025-01-01 14:53:59.729835,Normal,65.68,59.98
1082,2025-01-01 14:54:15.951220,Normal,48.2,31.86
1083,2025-01-01 14:54:24.081035,Payday,86.4,92.96
1084,2025-01-01 14:54:48.472780,Normal,42.4,37.39
1085,2025-01-01 14:55:03.958367,Normal,49.84,58.55
1086,2025-01-01 14:55:09.929712,Payday,86.11,163.33
1087,2025-01-01 14:55:17.984548,Normal,39.42,44.22
1088,2025-01-01 14:55:33.975280,Normal,58.89,75.73
1089,2025-01-01 14:58:39.172925,Payday,94.55,702.59
1090,2025-01-01 15:00:25.747233,Normal,41.42,55.48
1091,2025-01-01 15:00:31.106771,Payday,79.16,159.44
1092,2025-01-01 15:02:03.037005,Normal,52.86,40.53
1093,2025-01-01 15:02:17.190494,Payday,73.05,52.66
1094,2025-01-01 15:02:24.689297,Normal,53.08,14.71
1095,2025-01-01 15:02:25.893462,Payday,52.92,81.68
1096,2025-01-01 15:02:53.828000,Payday,63.57,190.5
1097,2025-01-01 15:02:59.250556,Normal,61.16,40.51
1098,2025-01-01 15:03:10.963682,Payday,64.94,79.46
1099,2025-01-01 15:03:16.302450,Payday,83.58,61.76
1100,2025-01-01 15:03:50.544630,Payday,59.83,144.9
1101,2025-01-01 15:04:36.464764,Payday,86.71,53.15
1102,2025-01-01 15:04:50.527122,Payday,58.07,189.76
1103,2025-01-01 15:05:27.062082,Payday,102.12,909.42
1104,2025-01-01 15:05:29.743797,Payday,54.4,217.83
1105,2025-01-01 15:05:53.366457,Normal,50.32,26.96
1106,2025-01-01 15:06:10.001338,Normal,62.95,40.48
1107,2025-01-01 15:06:12.637687,Normal,34.91,830.86
1108,2025-01-01 15:06:54.360363,Payday,87.18,131.99
1109,2025-01-01 15:07:10.504548,Payday,41.89,82.95
1110,2025-01-01 15:07:28.716332,Payday,69.76,123.8
1111,2025-01-01 15:07:42.358161,Normal,43.73,42.82
1112,2025-01-01 15:08:08.616396,Normal,44.02,893.69
1113,2025-01-01 15:08:10.426312,Payday,84.34,62.76
1114,2025-01-01 15:08:19.593612,Normal,46.16,39.92
1115,2025-01-01 15:10:08.853961,Normal,24.19,56.82
1116,2025-01-01 15:10:33.157153,Normal,53.13,34.5
1117,2025-01-01 15:10:53.507001,Normal,21.81,36.49
1118,2025-01-01 15:11:02.222156,Payday,66.13,63.12
1119,2025-01-01 15:12:12.326278,Payday,49.98,108.63
1120,2025-01-01 15:12:12.426534,Normal,65.38,32.7
1121,2025-01-01 15:12:13.485176,Normal,63.81,32.81
1122,2025-01-01 15:12:54.844560,Normal,39.37,21.44
1123,2025-01-01 15:13:28.321938,Normal,51.2,69.46
1124,2025-01-01 15:13:43.496691,Normal,50.78,36.08
1125,2025-01-01 15:14:05.319958,Payday,81.87,195.01
1126,2025-01-01 15:14:07.889450,Payday,77.09,150.72
1127,2025-01-01 15:14:08.938704,Payday,64.47,161.32
1128,2025-01-01 15:14:16.872322,Normal,40.48,45.87
1129,2025-01-01 15:14:44.773618,Payday,87.46,185.48
1130,2025-01-01 15:15:24.283063,Payday,44.5,131.97
1131,2025-01-01 15:15:24.636702,Payday,62.53,106.74
1132,2025-01-01 15:15:38.177352,Normal,22.97,34.31
1133,2025-01-01 15:16:35.206078,Normal,56.14,60.86
1134,2025-01-01 15:16:51.253996,Payday,80.07,67.41
1135,2025-01-01 15:17:18.889990,Payday,90.48,153.64
1136,2025-01-01 15:17:46.404182,Payday,123.8,132.05
1137,2025-01-01 15:17:50.235569,Payday,65.16,207.09
1138,2025-01-01 15:18:20.763728,Normal,39.56,67.89
1139,2025-01-01 15:18:46.874083,Payday,90.81,151.49
1140,2025-01-01 15:19:34.324770,Payday,50.98,103.91
1141,2025-01-01 15:19:40.805783,Payday,82.93,86.67
1142,2025-01-01 15:20:39.254102,Normal,41.2,49.55
1143,2025-01-01 15:20:48.230212,Normal,45.91,44.55
1144,2025-01-01 15:21:12.062044,Normal,38.45,32.59
1145,2025-01-01 15:22:10.863466,Payday,125.92,188.49
1146,2025-01-01 15:22:52.894866,Normal,64.47,89.02
1147,2025-01-01 15:23:12.416234,Payday,84.03,72.75
1148,2025-01-01 15:23:30.236962,Payday,68.44,118.33
1149,2025-01-01 15:24:02.985336,Payday,87.76,128.51
1150,2025-01-01 15:24:20.233675,Normal,67.82,54.9
1151,2025-01-01 15:24:40.033467,Payday,109.7,77.18
1152,2025-01-01 15:25:17.889593,Normal,52.83,27.25
1153,2025-01-01 15:25:19.847102,Payday,73.04,152.39
1154,2025-01-01 15:25:44.891883,Normal,58.98,25.09
1155,2025-01-01 15:25:57.481737,Normal,35.88,55.74
1156,2025-01-01 15:27:34.304223,Payday,91.19,131.76
1157,2025-01-01 15:27:49.685002,Normal,78.19,78.36
1158,2025-01-01 15:28:07.500503,Normal,37.57,49.37
1159,2025-01-01 15:28:17.075435,Payday,85.41,143.53
1160,2025-01-01 15:28:29.130193,Payday,97.25,138.55
1161,2025-01-01 15:28:42.779383,Payday,51.65,124.45
1162,2025-01-01 15:28:52.578908,Normal,58.7,31.66
1163,2025-01-01 15:30:26.567738,Normal,62.27,642.27
1164,2025-01-01 15:31:21.313469,Normal,68.65,49.61
1165,2025-01-01 15:31:50.905717,Payday,79.71,122.26
1166,2025-01-01 15:32:17.429047,Normal,52.18,31.6
1167,2025-01-01 15:33:07.083789,Normal,59.68,26.5
1168,2025-01-01 15:33:27.588821,Payday,61.83,126.96
1169,2025-01-01 15:33:31.048887,Payday,48.81,139.26
1170,2025-01-01 15:33:49.942291,Payday,31.78,169.23
1171,2025-01-01 15:33:58.098268,Normal,47.62,30.42
1172,2025-01-01 15:34:21.304313,Normal,42.44,69.2
1173,2025-01-01 15:34:53.641287,Normal,68.91,34.41
1174,2025-01-01 15:35:01.708700,Payday,71.55,95.72
1175,2025-01-01 15:35:36.455254,Payday,60.54,85.58
1176,2025-01-01 15:35:37.236987,Payday,59.74,160.2
1177,2025-01-01 15:35:48.983119,Normal,74.33,39.15
1178,2025-01-01 15:35:55.419730,Payday,93.41,130.02
1179,2025-01-01 15:36:24.482257,Payday,61.74,138.11
1180,2025-01-01 15:36:33.820237,Normal,56.95,55.1
1181,2025-01-01 15:36:46.535870,Normal,47.22,77.81
1182,2025-01-01 15:36:47.328395,Payday,98.53,42.11
1183,2025-01-01 15:37:11.104607,Payday,57.29,89.09
1184,2025-01-01 15:37:18.734346,Normal,59.43,56.34
1185,2025-01-01 15:37:36.192230,Payday,116.13,101.17
1186,2025-01-01 15:37:47.903575,Normal,51.71,33.73
1187,2025-01-01 15:38:02.497131,Payday,68.35,95.5
1188,2025-01-01 15:38:55.022125,Normal,29.82,80.59
1189,2025-01-01 15:39:40.003405,Normal,48.91,74.17
1190,2025-01-01 15:39:42.232297,Payday,67.25,150.13
1191,2025-01-01 15:40:12.545929,Payday,35.41,103.46
1192,2025-01-01 15:40:37.617242,Payday,51.07,22.8
1193,2025-01-01 15:40:52.427732,Payday,85.13,146.83
1194,2025-01-01 15:41:32.758035,Payday,84.78,138.87
1195,2025-01-01 15:41:37.653332,Normal,28.87,60.11
1196,2025-01-01 15:41:49.866961,Payday,63.88,125.95
1197,2025-01-01 15:42:10.800270,Normal,37.89,54.7
1198,2025-01-01 15:42:16.151354,Normal,38.79,39.04
1199,2025-01-01 15:42:23.855635,Payday,90.0,52.52
1200,2025-01-01 15:42:34.124074,Normal,46.52,35.31
1201,2025-01-01 15:42:43.757907,Payday,58.11,122.47
1202,2025-01-01 15:43:09.109613,Payday,59.49,883.75
1203,2025-01-01 15:43:37.244343,Normal,51.56,51.38
1204,2025-01-01 15:43:40.338821,Normal,70.24,61.93
1205,2025-01-01 15:43:50.248457,Payday,79.82,144.16
1206,2025-01-01 15:44:08.374711,Payday,64.21,126.92
1207,2025-01-01 15:44:08.838565,Payday,100.68,113.19
1208,2025-01-01 15:44:14.850055,Payday,68.59,95.7
1209,2025-01-01 15:44:40.860680,Payday,79.61,998.38
1210,2025-01-01 15:45:13.471596,Normal,25.35,52.39
1211,2025-01-01 15:45:36.168400,Payday,104.57,78.14
1212,2025-01-01 15:46:09.032174,Payday,82.02,175.05
1213,2025-01-01 15:46:59.924834,Payday,59.83,80.82
1214,2025-01-01 15:47:30.178239,Normal,48.83,52.62
1215,2025-01-01 15:47:59.348918,Payday,84.71,204.28
1216,2025-01-01 15:48:15.424563,Normal,46.22,10.0
1217,2025-01-01 15:48:27.932478,Payday,75.06,99.01
1218,2025-01-01 15:49:12.284566,Payday,44.33,75.19
1219,2025-01-01 15:49:48.586925,Payday,69.67,93.97
1220,2025-01-01 15:51:03.644539,Payday,45.1,120.32
1221,2025-01-01 15:52:15.817474,Payday,106.18,118.05
1222,2025-01-01 15:52:37.242339,Payday,73.07,184.51
1223,2025-01-01 15:52:37.979026,Payday,103.4,130.82
1224,2025-01-01 15:52:41.678646,Payday,51.74,176.27
1225,2025-01-01 15:53:12.988404,Payday,100.04,115.08
1226,2025-01-01 15:53:15.068758,Payday,92.17,134.61
1227,2025-01-01 15:53:38.076710,Payday,76.51,139.56
1228,2025-01-01 15:54:15.160706,Payday,72.57,106.55
1229,2025-01-01 15:54:24.216109,Normal,48.4,53.19
1230,2025-01-01 15:54:28.740355,Normal,40.61,10.0
1231,2025-01-01 15:54:50.735170,Normal,58.25,57.97
1232,2025-01-01 15:55:05.860650,Normal,35.06,77.36
1233,2025-01-01 15:55:52.588395,Payday,85.93,105.66
1234,2025-01-01 15:56:16.749657,Normal,28.7,74.09
1235,2025-01-01 15:56:41.645681,Normal,37.51,62.3
1236,2025-01-01 15:57:26.278421,Payday,43.3,134.26
1237,2025-01-01 15:57:29.370586,Normal,66.34,44.76
1238,2025-01-01 15:58:05.377208,Normal,42.27,51.28
1239,2025-01-01 15:58:22.443684,Payday,87.95,139.74
1240,2025-01-01 15:59:44.702970,Payday,25.79,114.39
1241,2025-01-01 16:00:00.005335,Normal,44.26,61.59
1242,2025-01-01 16:01:35.332977,Normal,47.22,81.18
1243,2025-01-01 16:01:57.431006,Payday,72.51,154.69
1244,2025-01-01 16:02:48.602695,Normal,39.74,38.56
1245,2025-01-01 16:02:55.246216,Normal,35.52,60.45
1246,2025-01-01 16:03:21.847564,Normal,22.98,35.5
1247,2025-01-01 16:03:34.596343,Normal,46.13,76.74
1248,2025-01-01 16:03:45.888431,Payday,39.84,142.82
1249,2025-01-01 16:04:22.678522,Normal,59.19,47.85
1250,2025-01-01 16:06:14.473689,Payday,76.53,120.58
1251,2025-01-01 16:06:46.692929,Payday,89.03,148.92
1252,2025-01-01 16:07:31.152292,Payday,71.92,132.75
1253,2025-01-01 16:07:41.395262,Normal,47.39,62.99
1254,2025-01-01 16:08:35.341488,Normal,54.43,61.19
1255,2025-01-01 16:08:37.719425,Payday,55.75,94.65
1256,2025-01-01 16:08:45.246034,Payday,55.79,49.8
1257,2025-01-01 16:08:48.474726,Payday,67.23,859.64
1258,2025-01-01 16:08:55.415250,Payday,79.45,126.82
1259,2025-01-01 16:08:57.901141,Payday,89.54,123.86
1260,2025-01-01 16:09:11.649491,Payday,85.95,177.26
1261,2025-01-01 16:09:52.574072,Payday,102.45,79.4
1262,2025-01-01 16:10:12.697118,Payday,63.01,86.28
1263,2025-01-01 16:10:15.931248,Payday,51.66,206.29
1264,2025-01-01 16:10:47.150820,Payday,47.0,141.35
1265,2025-01-01 16:11:06.515562,Normal,35.14,50.44
1266,2025-01-01 16:11:25.670574,Normal,54.17,33.33
1267,2025-01-01 16:11:48.892302,Payday,84.89,74.78
1268,2025-01-01 16:12:11.559893,Normal,37.34,76.83
1269,2025-01-01 16:12:20.401249,Payday,79.63,122.89
1270,2025-01-01 16:12:42.287560,Payday,91.35,132.27
1271,2025-01-01 16:12:47.642509,Payday,32.34,781.22
1272,2025-01-01 16:13:49.857320,Payday,73.0,54.87
1273,2025-01-01 16:13:50.966421,Payday,39.61,117.43
1274,2025-01-01 16:14:00.007700,Payday,50.75,126.62
1275,2025-01-01 16:14:20.990017,Payday,53.3,99.21
1276,2025-01-01 16:14:43.348760,Payday,62.5,165.35
1277,2025-01-01 16:15:06.991010,Normal,50.08,27.31
1278,2025-01-01 16:15:27.820204,Normal,59.76,29.07
1279,2025-01-01 16:15:39.067802,Payday,101.45,85.4
1280,2025-01-01 16:15:52.369905,Payday,100.5,152.82
1281,2025-01-01 16:16:08.254866,Payday,44.46,161.0
1282,2025-01-01 16:16:24.570414,Normal,58.81,45.93
1283,2025-01-01 16:17:18.124667,Payday,79.63,165.86
1284,2025-01-01 16:17:24.560567,Payday,57.43,740.75
1285,2025-01-01 16:17:54.380542,Payday,64.11,120.47
1286,2025-01-01 16:18:47.606180,Payday,56.6,87.38
1287,2025-01-01 16:18:50.073809,Normal,49.53,59.46
1288,2025-01-01 16:19:13.943366,Payday,48.78,106.35
1289,2025-01-01 16:19:39.363245,Payday,69.93,112.82
1290,2025-01-01 16:19:59.419679,Normal,47.25,69.93
1291,2025-01-01 16:20:19.347467,Payday,74.27,140.4
1292,2025-01-01 16:22:28.071411,Normal,29.96,50.3
1293,2025-01-01 16:23:16.478143,Normal,38.26,77.99
1294,2025-01-01 16:23:34.964516,Payday,64.02,147.94
1295,2025-01-01 16:23:35.556699,Payday,84.2,136.05
1296,2025-01-01 16:23:41.388365,Normal,66.93,51.69
1297,2025-01-01 16:23:52.995964,Normal,64.81,49.94
1298,2025-01-01 16:24:21.111016,Payday,99.71,145.48
1299,2025-01-01 16:25:09.028225,Normal,45.25,21.82
1300,2025-01-01 16:25:09.035037,Normal,40.1,59.58
1301,2025-01-01 16:25:27.812524,Payday,128.59,95.82
1302,2025-01-01 16:25:43.671117,Payday,41.91,139.31
1303,2025-01-01 16:26:50.203257,Normal,54.69,47.87
1304,2025-01-01 16:27:06.317414,Payday,63.01,137.23
1305,2025-01-01 16:27:50.886454,Payday,49.7,195.43
1306,2025-01-01 16:28:22.611058,Payday,63.28,140.36
1307,2025-01-01 16:29:13.836989,Payday,57.7,89.27
1308,2025-01-01 16:30:15.045741,Normal,63.05,54.97
1309,2025-01-01 16:31:22.498374,Payday,85.34,115.18
1310,2025-01-01 16:32:21.671871,Payday,78.39,172.41
1311,2025-01-01 16:32:37.701424,Payday,80.12,73.33
1312,2025-01-01 16:32:40.408162,Normal,25.49,55.77
1313,2025-01-01 16:33:01.173019,Normal,32.23,34.2
1314,2025-01-01 16:33:03.291701,Normal,47.82,23.48
1315,2025-01-01 16:33:25.803667,Payday,76.94,83.67
1316,2025-01-01 16:33:27.661339,Payday,66.56,194.2
1317,2025-01-01 16:33:41.737353,Normal,32.32,28.83
1318,2025-01-01 16:33:51.087852,Normal,50.82,40.64
1319,2025-01-01 16:33:53.519485,Normal,42.56,54.41
1320,2025-01-01 16:35:05.892583,Normal,37.33,32.18
1321,2025-01-01 16:35:20.091443,Normal,56.19,10.0
1322,2025-01-01 16:35:49.662349,Payday,91.52,100.6
1323,2025-01-01 16:36:17.322310,Payday,105.28,122.22
1324,2025-01-01 16:36:43.101738,Normal,54.48,76.01
1325,2025-01-01 16:36:56.288208,Payday,71.49,976.38
1326,2025-01-01 16:37:08.079404,Normal,43.39,58.24
1327,2025-01-01 16:37:29.809086,Payday,90.14,114.66
1328,2025-01-01 16:37:33.541929,Payday,44.85,159.67
1329,2025-01-01 16:37:48.291550,Payday,66.4,100.54
1330,2025-01-01 16:38:17.413422,Payday,102.6,142.37
1331,2025-01-01 16:38:26.895211,Normal,40.44,43.38
1332,2025-01-01 16:38:33.668884,Payday,71.35,187.11
1333,2025-01-01 16:38:53.099487,Payday,82.46,126.71
1334,2025-01-01 16:39:18.480598,Payday,63.3,166.95
1335,2025-01-01 16:40:11.587324,Normal,41.66,43.26
1336,2025-01-01 16:40:22.283184,Normal,59.2,83.48
1337,2025-01-01 16:40:35.789307,Normal,39.15,60.67
1338,2025-01-01 16:41:24.213585,Normal,41.06,66.02
1339,2025-01-01 16:41:24.983847,Normal,31.68,72.94
1340,2025-01-01 16:41:29.229329,Payday,56.76,130.38
1341,2025-01-01 16:41:57.993318,Normal,38.57,44.72
1342,2025-01-01 16:41:58.175280,Normal,32.26,49.09
1343,2025-01-01 16:42:10.853696,Payday,62.52,108.92
1344,2025-01-01 16:42:46.481481,Payday,49.67,166.69
1345,2025-01-01 16:44:26.513066,Normal,42.05,61.91
1346,2025-01-01 16:45:09.304522,Normal,49.57,47.28
1347,2025-01-01 16:45:09.807824,Payday,43.93,160.19
1348,2025-01-01 16:46:10.977394,Payday,103.8,134.1
1349,2025-01-01 16:46:14.533718,Payday,86.31,121.43
1350,2025-01-01 16:47:21.273458,Payday,70.25,101.08
1351,2025-01-01 16:47:52.217279,Payday,47.39,145.0
1352,2025-01-01 16:47:55.219750,Normal,38.09,10.0
1353,2025-01-01 16:48:57.305378,Payday,57.28,151.05
1354,2025-01-01 16:50:07.244542,Normal,46.92,61.43
1355,2025-01-01 16:51:24.968415,Normal,31.37,59.76
1356,2025-01-01 16:51:43.254892,Payday,86.99,85.58
1357,2025-01-01 16:51:59.726633,Payday,77.09,114.21
1358,2025-01-01 16:52:15.173490,Payday,38.21,69.4
1359,2025-01-01 16:52:30.742646,Normal,32.83,66.96
1360,2025-01-01 16:53:10.294714,Payday,43.6,768.66
1361,2025-01-01 16:53:50.044320,Payday,81.26,192.67
1362,2025-01-01 16:54:20.185373,Payday,81.69,143.94
1363,2025-01-01 16:55:04.806989,Payday,103.12,137.69
1364,2025-01-01 16:55:18.308727,Payday,74.51,98.51
1365,2025-01-01 16:55:25.389116,Normal,30.99,60.41
1366,2025-01-01 16:56:27.784292,Payday,86.59,138.45
1367,2025-01-01 16:56:54.098084,Payday,76.49,111.42
1368,2025-01-01 16:57:04.067359,Payday,61.07,154.61
1369,2025-01-01 16:57:15.374617,Payday,93.15,163.61
1370,2025-01-01 16:57:33.275638,Payday,57.96,131.85
1371,2025-01-01 16:57:54.574466,Payday,56.43,89.96
1372,2025-01-01 16:57:58.339245,Normal,40.6,35.9
1373,2025-01-01 16:58:30.218287,Payday,99.19,93.35
1374,2025-01-01 16:58:52.078140,Normal,45.92,52.48
1375,2025-01-01 16:58:58.474805,Normal,58.39,80.16
1376,2025-01-01 16:59:02.036147,Payday,80.64,135.06
1377,2025-01-01 16:59:42.459461,Normal,35.88,88.65
1378,2025-01-01 16:59:50.117442,Payday,105.23,67.49
